plane_id,flight_id,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,geo_altitude,source_type,category
8965cc,FDB1081,United Arab Emirates,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,35.1617,31.9633,1668.78,False,135.84,181.09,-11.05,1775.46,0,0
780d58,OKA2704,China,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,117.3929,39.2944,830.58,False,92.31,294.71,-3.58,899.16,0,0
748020,MEA248,Lebanon,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,23.0316,43.1475,10660.38,False,251.12,114.83,-0.33,11132.82,0,0
a99d87,ASA459,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-70.9961,42.3829,160.02,False,89.53,20.52,11.05,198.12,0,0
748025,MEA365,Lebanon,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,37.0905,34.2269,10728.96,False,211.22,275.03,-8.45,11353.8,0,0
748028,MEA218,Lebanon,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,18.0889,45.162,10675.62,False,237.73,122.9,-0.33,11041.38,0,0
8832d5,TLM715,Thailand,2026-09-12 11:26:25+00:00,2026-09-12 11:26:25+00:00,100.6536,13.9996,510.54,False,80.8,208.52,-3.9,480.06,0,0
4d00d7,LGL41V,Luxembourg,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,11.5003,45.3895,3863.34,False,170.75,139.4,-13.98,4107.18,0,0
4d00d5,LGL9611,Luxembourg,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,7.9607,53.3016,7010.4,False,166.82,14.46,0.33,7360.92,0,0
4d00d9,LGL814P,Luxembourg,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,2.5398,49.0854,3108.96,False,136.33,90.0,8.13,3337.56,0,0
a954fd,N700EL,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,3.1592,46.4676,9448.8,False,159.44,160.98,0.0,9966.96,0,0
76cd70,SIA406,Singapore,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,91.376,14.8558,11582.4,False,248.45,314.92,0.0,,0,0
76cd73,SIA424,Singapore,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,104.0026,1.2762,662.94,False,101.91,88.26,3.58,678.18,0,0
8965b8,UAE9915,United Arab Emirates,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,53.7141,23.8124,9174.48,False,256.51,240.04,7.15,9768.84,0,0
76cd75,SIA317,Singapore,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,10.0355,51.4814,10668.0,False,263.94,102.95,0.0,11079.48,0,0
8965b6,FDB759,United Arab Emirates,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,35.8641,35.0513,10972.8,False,217.41,300.27,0.33,11567.16,0,0
abf29f,SWA997,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-86.8127,38.8094,7498.08,False,215.91,204.79,10.73,7856.22,0,0
4d00de,LGL267,Luxembourg,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,8.9978,43.669,6172.2,False,217.19,162.21,-17.88,6499.86,0,0
4d00dd,LGL21PM,Luxembourg,2026-09-12 11:26:26+00:00,2026-09-12 11:26:27+00:00,5.9722,45.7302,11887.2,False,254.78,190.47,0.0,12405.36,0,0
76cd79,SIA308,Singapore,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,28.1206,43.8009,11582.4,False,249.2,305.17,0.0,,0,0
a27fbd,N260HS,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-122.8203,42.29,1767.84,False,62.77,139.65,8.78,1775.46,0,0
780d5b,CDG4617,China,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,125.7981,37.1348,4038.6,False,153.83,90.77,-2.93,4297.68,0,0
4d00f5,LGL921,Luxembourg,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,15.0798,43.2308,10668.0,False,236.94,140.82,-0.33,11056.62,0,0
4d00f3,LGL3799,Luxembourg,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,6.0123,49.5674,2171.7,False,134.19,285.79,13.33,2354.58,0,0
8965c3,FDB3XU,United Arab Emirates,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,22.2671,47.8658,11277.6,False,239.39,134.13,0.0,11628.12,0,0
89409f,GFA250,Bahrain,2026-09-12 11:24:29+00:00,2026-09-12 11:24:29+00:00,73.4829,23.5322,11887.2,False,239.43,106.6,-0.33,12694.92,0,0
a9ed48,N739JF,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,-80.9025,28.2506,510.54,False,54.99,312.35,-0.65,525.78,0,0
